available_checkpoints,batch_size,best_epoch,best_val_acc,best_val_dqn_proxy_expanded5,best_val_dqn_proxy_softmax3,best_val_macro_f1,best_val_metric,cache_len,cache_root,checkpoint_tags,class_weight_mode,config_path,dataset_tag,early_stopping_mode,entropy_loss_weight,epochs,family_tag,grad_clip_norm,has_config,has_history,has_summary,history_lr_best,history_lr_last,history_lr_len,history_path,history_train_loss_best,history_train_loss_last,history_train_loss_len,history_val_acc_best,history_val_acc_last,history_val_acc_len,history_val_dqn_proxy_expanded5_best,history_val_dqn_proxy_expanded5_last,history_val_dqn_proxy_expanded5_len,history_val_dqn_proxy_softmax3_best,history_val_dqn_proxy_softmax3_last,history_val_dqn_proxy_softmax3_len,history_val_loss_best,history_val_loss_last,history_val_loss_len,history_val_macro_f1_best,history_val_macro_f1_last,history_val_macro_f1_len,known_pa_names,label_smoothing,lambda_center,lr,mlp_dropout,model_selection_metric,n_checkpoints,noise_tag,open_conf_selection_metric,paper_set,pas,protocols,result_root,run_dir,run_name,scheduler_name,seed,source_name,source_type,split_mode,summary_path,task,test_dqn_proxy_expanded5,test_dqn_proxy_softmax3,test_energy_auroc,test_entropy_auroc,test_expanded5_mean_auroc,test_known_acc,test_known_macro_f1,test_logit_variance_auroc,test_p1p2_auroc,test_pmax_auroc,test_softmax3_mean_auroc,unknown_pa_names,unknown_pas,weight_decay
"[""best_model"", ""epoch_20"", ""final_model""]",16,28,0.9962962962962963,0.8783656759710052,0.9656303592113729,0.9962961819809254,0.9656303592113729,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/17-43_04-29-26_confman_paperish_mid_smooth_unkPA4_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,2.5e-05,43,results_pa_confmanifold_coarse/17-43_04-29-26_confman_paperish_mid_smooth_unkPA4_c16384_seed0/history.json,1.0457602207622831,0.26347479782407246,43,1.0,0.9962962962962963,43,0.9182952742960598,0.7621220447407983,43,0.9656303592113729,0.7922869821813849,43,0.4899606470708494,0.040105942057238685,43,1.0,0.9962961819809254,43,"[""PA2"", ""PA3"", ""PA8""]",0.05,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/17-43_04-29-26_confman_paperish_mid_smooth_unkPA4_c16384_seed0,confman_paperish_mid_smooth_unkPA4_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/17-43_04-29-26_confman_paperish_mid_smooth_unkPA4_c16384_seed0/summary.json,pa,0.8835674043471112,0.9682442739816649,0.6336238198983297,0.9283587509077705,0.7806913580246915,1.0,1.0,0.45734204793028327,0.944415395787945,0.9397167755991287,0.9374969740982814,"[""PA4""]","[""PA4""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,28,0.9925925925925926,0.9843358513980616,0.9841232677530873,0.9925916779849363,0.9841232677530873,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/17-46_04-29-26_confman_paperish_mid_smooth_unkPA8_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,1.25e-05,43,results_pa_confmanifold_coarse/17-46_04-29-26_confman_paperish_mid_smooth_unkPA8_c16384_seed0/history.json,0.959780410357884,0.2423280685193955,43,0.9925925925925926,0.9925925925925926,43,0.9843358513980616,0.9484497647682141,43,0.9841232677530873,0.9403204836414396,43,0.25122268575209156,0.056291114732071205,43,0.9925916779849363,0.9925916779849363,43,"[""PA2"", ""PA3"", ""PA4""]",0.05,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/17-46_04-29-26_confman_paperish_mid_smooth_unkPA8_c16384_seed0,confman_paperish_mid_smooth_unkPA8_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/17-46_04-29-26_confman_paperish_mid_smooth_unkPA8_c16384_seed0/summary.json,pa,0.9889513502518776,0.988918071202145,0.9934567901234568,0.992723311546841,0.9927392883079158,0.9851851851851852,0.9851778656126483,0.9922222222222222,0.9926071169208424,0.9926870007262164,0.9926724763979666,"[""PA8""]","[""PA8""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,15,0.9925925925925926,0.9212697429494201,0.9188513234302649,0.9925916779849363,0.9188513234302649,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/00-00_04-30-26_ref_pms_lr2e4_unkPA2_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0002,0.0001,30,results_pa_confmanifold_refined/00-00_04-30-26_ref_pms_lr2e4_unkPA2_c16384_seed0/history.json,0.8382975538571675,0.24666280576160976,30,0.9925925925925926,0.9925925925925926,30,0.9212697429494201,0.7340808652754014,30,0.9188513234302649,0.75431286712426,30,0.15604981073626764,0.06249262160725064,30,0.9925916779849363,0.9925916779849363,30,"[""PA3"", ""PA4"", ""PA8""]",0.05,0.1,0.0002,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-00_04-30-26_ref_pms_lr2e4_unkPA2_c16384_seed0,ref_pms_lr2e4_unkPA2_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-00_04-30-26_ref_pms_lr2e4_unkPA2_c16384_seed0/summary.json,pa,0.9283734336984633,0.9266578008560719,0.9074872912127815,0.8626579520697168,0.865081336238199,0.9962962962962963,0.9962961819809254,0.8322585330428467,0.8606608569353666,0.8623420479302832,0.861886952311789,"[""PA2""]","[""PA2""]",0.0001
"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",16,51,1.0,0.9532595154016055,0.9985689348740393,1.0,0.9985689348740393,16384,,"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_confmanifold_refined/00-02_04-30-26_ref_pms_lr2e4_unkPA3_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0002,1.25e-05,66,results_pa_confmanifold_refined/00-02_04-30-26_ref_pms_lr2e4_unkPA3_c16384_seed0/history.json,0.8924305651869092,0.22828213302862077,66,1.0,1.0,66,0.9657147292402684,0.9521710086059277,66,0.9985689348740393,0.9936319875834168,66,0.21131874333929132,0.030706888685623806,66,1.0,1.0,66,"[""PA2"", ""PA4"", ""PA8""]",0.05,0.1,0.0002,0.5,val_macro_f1,4,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-02_04-30-26_ref_pms_lr2e4_unkPA3_c16384_seed0,ref_pms_lr2e4_unkPA3_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-02_04-30-26_ref_pms_lr2e4_unkPA3_c16384_seed0/summary.json,pa,0.9486420347696746,0.9959796795457354,0.9838671023965142,0.9957843137254901,0.9032672476397966,0.9962962962962963,0.9962961819809254,0.545479302832244,0.9955301379811183,0.9956753812636165,0.9956632776567417,"[""PA3""]","[""PA3""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,10,0.9814814814814815,0.9143518034832668,0.9569263233393451,0.9814809099046267,0.9569263233393451,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/00-08_04-30-26_ref_pms_lr2e4_unkPA4_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0002,0.0001,25,results_pa_confmanifold_refined/00-08_04-30-26_ref_pms_lr2e4_unkPA4_c16384_seed0/history.json,0.8855568223529392,0.2609953526466612,25,1.0,0.9925925925925926,25,0.9143518034832668,0.7636743112198344,25,0.9569263233393451,0.7716525223133831,25,0.33988742563459606,0.04565580316163875,25,1.0,0.9925916779849363,25,"[""PA2"", ""PA3"", ""PA8""]",0.05,0.1,0.0002,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-08_04-30-26_ref_pms_lr2e4_unkPA4_c16384_seed0,ref_pms_lr2e4_unkPA4_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-08_04-30-26_ref_pms_lr2e4_unkPA4_c16384_seed0/summary.json,pa,0.9102759198063404,0.9670984012069465,0.7995279593318809,0.9559477124183005,0.844236746550472,0.9814814814814815,0.9814809099046267,0.562875816993464,0.9481771968046477,0.9546550472040669,0.9529266521423384,"[""PA4""]","[""PA4""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,5,0.9814814814814815,0.9623462412592693,0.9694260790411996,0.9814809099046267,0.9694260790411996,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/00-10_04-30-26_ref_pms_lr2e4_unkPA8_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0002,0.0002,20,results_pa_confmanifold_refined/00-10_04-30-26_ref_pms_lr2e4_unkPA8_c16384_seed0/history.json,0.8052222387185173,0.2450605560389776,20,0.9925925925925926,0.9925925925925926,20,0.9623462412592693,0.9336859513636827,20,0.9694260790411996,0.9448666784278594,20,0.14223951388288428,0.06311879687839084,20,0.9925916779849363,0.9925916779849363,20,"[""PA2"", ""PA3"", ""PA4""]",0.05,0.1,0.0002,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-10_04-30-26_ref_pms_lr2e4_unkPA8_c16384_seed0,ref_pms_lr2e4_unkPA8_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-10_04-30-26_ref_pms_lr2e4_unkPA8_c16384_seed0/summary.json,pa,0.9741569180931056,0.9807938966226175,0.9929411764705883,0.9786782861292666,0.9632592592592593,0.9851851851851852,0.9851778656126483,0.8940668119099492,0.9723674655047204,0.978242556281772,0.9764294359719196,"[""PA8""]","[""PA8""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,25,0.9925925925925926,0.9780740076654788,0.9739307867810494,0.9925916779849363,0.9739307867810494,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/00-12_04-30-26_ref_base_nocenter_unkPA2_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004545465218703844,40,results_pa_confmanifold_refined/00-12_04-30-26_ref_base_nocenter_unkPA2_c16384_seed0/history.json,0.5569620970695738,0.3113044548602331,40,0.9925925925925926,0.9925925925925926,40,0.9780740076654788,0.7126374824805131,40,0.9739307867810494,0.6633469026692402,40,0.19560196421764514,0.09744963292722349,40,0.9925916779849363,0.9925916779849363,40,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.0,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-12_04-30-26_ref_base_nocenter_unkPA2_c16384_seed0,ref_base_nocenter_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-12_04-30-26_ref_base_nocenter_unkPA2_c16384_seed0/summary.json,pa,0.9911785200607806,0.9877190134704938,0.9948366013071895,0.9799636891793755,0.9860871459694989,0.9962962962962963,0.9962961819809254,0.9979520697167756,0.9778649237472767,0.9798184458968773,0.9792156862745097,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",16,42,0.9851851851851852,0.9648735897086174,0.9860334372998495,0.9851778656126483,0.9860334372998495,16384,,"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_confmanifold_refined/00-15_04-30-26_ref_base_nocenter_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004093741262376848,57,results_pa_confmanifold_refined/00-15_04-30-26_ref_base_nocenter_unkPA3_c16384_seed0/history.json,0.6257927491551354,0.3197967497129289,57,1.0,1.0,57,0.9855793483613289,0.9163332727052241,57,0.9860334372998495,0.9551355666172651,57,0.3615361126484694,0.0707423961272946,57,1.0,1.0,57,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.0,0.0005,0.3,val_macro_f1,4,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-15_04-30-26_ref_base_nocenter_unkPA3_c16384_seed0,ref_base_nocenter_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-15_04-30-26_ref_base_nocenter_unkPA3_c16384_seed0/summary.json,pa,0.9756179607430485,0.991311000039774,0.9445424836601308,0.9907298474945534,0.9553689179375455,0.9962962962962963,0.9962961819809254,0.8732498184458969,0.9817538126361656,0.9865686274509804,0.9863507625272332,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""final_model""]",16,4,0.9703703703703703,0.7976008911994481,0.8728129319648533,0.9703117268678872,0.8728129319648533,16384,,"[""best_model"", ""final_model""]",,results_pa_confmanifold_refined/00-19_04-30-26_ref_base_nocenter_unkPA4_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004900754067349518,19,results_pa_confmanifold_refined/00-19_04-30-26_ref_base_nocenter_unkPA4_c16384_seed0/history.json,0.6158421308275253,0.32538803598237415,19,1.0,0.9851851851851852,19,0.7976008911994481,0.7110050552261763,19,0.8728129319648533,0.7530493194942984,19,0.25276862029676084,0.10611422586220282,19,1.0,0.9851851851851853,19,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.0,0.0005,0.3,val_macro_f1,2,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-19_04-30-26_ref_base_nocenter_unkPA4_c16384_seed0,ref_base_nocenter_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-19_04-30-26_ref_base_nocenter_unkPA4_c16384_seed0/summary.json,pa,0.8203701714624447,0.8827048456300897,0.5288380537400145,0.8136746550472042,0.7017022512708788,0.9592592592592593,0.9591065398556337,0.5425054466230936,0.809840232389252,0.8136528685548294,0.8123892519970952,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,12,0.9925925925925926,0.9812898856808974,0.9816875433236056,0.9925916779849363,0.9816875433236056,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/00-21_04-30-26_ref_base_nocenter_unkPA8_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004794427686897109,27,results_pa_confmanifold_refined/00-21_04-30-26_ref_base_nocenter_unkPA8_c16384_seed0/history.json,0.486805085057304,0.35919181477455864,27,0.9925925925925926,0.9925925925925926,27,0.9812898856808974,0.8883169894262362,27,0.9816875433236056,0.9078599096899788,27,0.14370582854306257,0.11376304251176339,27,0.9925916779849363,0.9925916779849363,27,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.0,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/00-21_04-30-26_ref_base_nocenter_unkPA8_c16384_seed0,ref_base_nocenter_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/00-21_04-30-26_ref_base_nocenter_unkPA8_c16384_seed0/summary.json,pa,0.9850653243448724,0.9855723929041814,0.9899854756717501,0.9867247639796659,0.9849527959331882,0.9851851851851852,0.9851778656126483,0.976877269426289,0.9844299201161946,0.9867465504720406,0.9859670781893004,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,12,0.9925925925925926,0.8585904275904409,0.9156270813568951,0.9925916779849363,0.9156270813568951,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/21-25_04-29-26_ref_base_ctrl_unkPA2_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004794427686897109,27,results_pa_confmanifold_refined/21-25_04-29-26_ref_base_ctrl_unkPA2_c16384_seed0/history.json,0.6407803815508646,0.32755073100801496,27,0.9925925925925926,0.9925925925925926,27,0.8585904275904409,0.7777862880689839,27,0.9156270813568951,0.7167585659346726,27,0.14790047694135594,0.09884858043105514,27,0.9925916779849363,0.9925916779849363,27,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-25_04-29-26_ref_base_ctrl_unkPA2_c16384_seed0,ref_base_ctrl_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-25_04-29-26_ref_base_ctrl_unkPA2_c16384_seed0/summary.json,pa,0.8651848029073844,0.9372698076442486,0.705439360929557,0.8940522875816994,0.7513275236020335,0.9962962962962963,0.9962961819809254,0.4059767610748003,0.8605374001452433,0.8906318082788671,0.8817404986686034,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,9,1.0,0.9276214106420148,0.9851677804087766,1.0,0.9851677804087766,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/21-27_04-29-26_ref_base_ctrl_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004838642355059253,24,results_pa_confmanifold_refined/21-27_04-29-26_ref_base_ctrl_unkPA3_c16384_seed0/history.json,0.6930478705300225,0.34521191858109973,24,1.0,0.9851851851851852,24,0.9413821691060874,0.9158774686425143,24,0.9851677804087766,0.963658144008223,24,0.3515523950258891,0.08945560041401121,24,1.0,0.9851778656126483,24,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-27_04-29-26_ref_base_ctrl_unkPA3_c16384_seed0,ref_base_ctrl_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-27_04-29-26_ref_base_ctrl_unkPA3_c16384_seed0/summary.json,pa,0.919769472209472,0.976615510341676,0.9428794480755265,0.9744480755265068,0.8587037037037037,0.9851851851851852,0.9851778656126483,0.44625635439360933,0.9631699346405229,0.966764705882353,0.9681275720164608,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",16,36,0.9851851851851852,0.8995291852141243,0.978981782151286,0.9851778656126483,0.978981782151286,16384,,"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_confmanifold_refined/21-29_04-29-26_ref_base_ctrl_unkPA4_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00042679133995757743,51,results_pa_confmanifold_refined/21-29_04-29-26_ref_base_ctrl_unkPA4_c16384_seed0/history.json,0.6900900123611329,0.32727045823657325,51,1.0,0.9888888888888889,51,0.8995291852141243,0.7519996002912603,51,0.978981782151286,0.7757712875902397,51,0.29339014490445453,0.09992272881446061,51,1.0,0.9888858016115588,51,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,4,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-29_04-29-26_ref_base_ctrl_unkPA4_c16384_seed0,ref_base_ctrl_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-29_04-29-26_ref_base_ctrl_unkPA4_c16384_seed0/summary.json,pa,0.9051791591140442,0.9864919176346355,0.5402106027596224,0.974001452432825,0.8193493100944081,1.0,1.0,0.6370370370370371,0.9720479302832246,0.9734495279593319,0.9731663035584605,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,22,0.9925925925925926,0.9226575728096306,0.9841232677530872,0.9925916779849363,0.9841232677530872,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/21-33_04-29-26_ref_base_ctrl_unkPA8_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00046108976497922854,37,results_pa_confmanifold_refined/21-33_04-29-26_ref_base_ctrl_unkPA8_c16384_seed0/history.json,0.5904229252111344,0.3149903391088758,37,0.9925925925925926,0.9925925925925926,37,0.969904609736971,0.8301996202028241,37,0.9841232677530872,0.8579575339503751,37,0.17209836619871635,0.09965886694413645,37,0.9925916779849363,0.9925916779849363,37,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-33_04-29-26_ref_base_ctrl_unkPA8_c16384_seed0,ref_base_ctrl_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-33_04-29-26_ref_base_ctrl_unkPA8_c16384_seed0/summary.json,pa,0.9223460266084584,0.9881864932351818,0.7282643427741466,0.9911474219317357,0.8635214233841685,0.9851851851851852,0.9851778656126483,0.6157298474945534,0.9912708787218591,0.9911946259985476,0.9912043088840474,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,12,0.9925925925925926,0.8837394099063344,0.9052190023447463,0.9925916779849363,0.9052190023447463,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/21-36_04-29-26_ref_base_ls005_unkPA2_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004794427686897109,27,results_pa_confmanifold_refined/21-36_04-29-26_ref_base_ls005_unkPA2_c16384_seed0/history.json,0.5564289178167071,0.20993961587784782,27,0.9925925925925926,0.9925925925925926,27,0.8843129031947956,0.8059565868317318,27,0.9052190023447463,0.8444857498890954,27,0.14800481884567826,0.07165352084018566,27,0.9925916779849363,0.9925916779849363,27,"[""PA3"", ""PA4"", ""PA8""]",0.05,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-36_04-29-26_ref_base_ls005_unkPA2_c16384_seed0,ref_base_ls005_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-36_04-29-26_ref_base_ls005_unkPA2_c16384_seed0/summary.json,pa,0.8829618674567142,0.9095614684541543,0.8072912127814088,0.8339143064633261,0.7825199709513435,0.9962962962962963,0.9962961819809254,0.6141757443718228,0.825199709513435,0.8320188816267248,0.8303776325344954,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,24,0.9962962962962963,0.933306964304641,0.9888153262780212,0.9962961819809254,0.9888153262780212,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/21-38_04-29-26_ref_base_ls005_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004567787895399265,39,results_pa_confmanifold_refined/21-38_04-29-26_ref_base_ls005_unkPA3_c16384_seed0/history.json,0.6635444890885126,0.23005279430321285,39,1.0,0.9925925925925926,39,0.9536228159054033,0.8824079537279039,39,0.9888153262780212,0.9460350656013845,39,0.2823153849001284,0.05838632751946096,39,1.0,0.9925916779849363,39,"[""PA2"", ""PA4"", ""PA8""]",0.05,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-38_04-29-26_ref_base_ls005_unkPA3_c16384_seed0,ref_base_ls005_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-38_04-29-26_ref_base_ls005_unkPA3_c16384_seed0/summary.json,pa,0.931645143943701,0.9831188284006883,0.944520697167756,0.977164124909223,0.8744408133623821,0.9925925925925926,0.9925916779849363,0.5064742193173566,0.9708097312999274,0.9732352941176472,0.973736383442266,"[""PA3""]","[""PA3""]",0.0
